index,actual_load,adaptive_p2,lstm_abs_error,is_extreme
2014-01-08 00:00:00,595.8519844555074,0.0,18.172541096132363,0
2014-01-08 01:00:00,487.22695107043546,0.0,24.23944907604892,0
2014-01-08 02:00:00,464.1131562710976,18.923234506626386,5.603549051168045,0
2014-01-08 03:00:00,459.4703775512144,15.300711200907074,3.664072619573801,0
2014-01-08 04:00:00,457.5007384879025,18.949827336971055,1.8318542105587312,0
2014-01-08 05:00:00,473.94083064226095,18.017264531875185,6.886561935864052,0
2014-01-08 06:00:00,547.9074255631962,15.024657423687472,8.68672243819617,0
2014-01-08 07:00:00,626.6140013949896,12.088899530956269,9.17607414889585,0
2014-01-08 08:00:00,682.1755755926453,27.148632134154695,5.102333405145259,0
2014-01-08 09:00:00,827.3167182980357,45.04337731913358,14.760688024598153,0
2014-01-08 10:00:00,978.204403688155,74.51895137576798,61.226559449873776,0
2014-01-08 11:00:00,956.47701714174,124.09744096089037,37.46829535825998,0
2014-01-08 12:00:00,990.2724552583792,157.15184997841072,12.239069027910432,0
2014-01-08 13:00:00,974.1023389756284,151.7566587169182,20.704484754840337,0
2014-01-08 14:00:00,990.6144036870066,139.7589198420285,19.848168335444143,0
2014-01-08 15:00:00,989.3721642645268,141.65662747203908,10.06130741516074,0
2014-01-08 16:00:00,990.148666263323,154.51602389917878,16.00581371714577,0
2014-01-08 17:00:00,1021.959541443147,148.04572000082362,3.7747880251782817,0
2014-01-08 18:00:00,1068.793364900835,146.94275487006882,25.30227603364756,0
2014-01-08 19:00:00,1052.021885389114,123.24562806205483,11.385707384323496,0
2014-01-08 20:00:00,1031.4790041881122,79.9929924213119,2.773071007200315,0
2014-01-08 21:00:00,963.0442607482456,77.68475135446943,24.91826366581688,0
2014-01-08 22:00:00,868.2169730091952,77.09245687893133,4.956244764242342,0
2014-01-08 23:00:00,716.1224568019436,51.19014154322065,9.75288893084985,0
2014-01-09 00:00:00,581.6878696000005,32.39075895617725,8.970157197656704,0
2014-01-09 01:00:00,473.153961484257,39.274465606551075,27.61321991222735,0
2014-01-09 02:00:00,458.1159279450031,34.178771904588814,0.4046852692218294,0
2014-01-09 03:00:00,445.194818141613,16.18570469875351,3.331793186512016,0
2014-01-09 04:00:00,440.6726181783808,23.496907575974262,3.3547866067754626,0
2014-01-09 05:00:00,460.26056313255737,29.909969823180404,6.97097373267701,0
2014-01-09 06:00:00,536.8983795934768,28.03677871565003,7.824099808320511,0
2014-01-09 07:00:00,622.4349272934442,27.303983468751994,9.50963432469416,0
2014-01-09 08:00:00,664.2060414578258,29.48116079468275,8.06056010467421,0
2014-01-09 09:00:00,827.8781241916606,39.051876608406246,24.359630539316868,0
2014-01-09 10:00:00,920.8179756518532,58.086591385098245,6.444562565915703,0
2014-01-09 11:00:00,968.7579102418453,73.33224724903198,19.282995691064,0
2014-01-09 12:00:00,960.0056728691565,70.96650675681565,3.763736310531044,0
2014-01-09 13:00:00,965.599744804107,84.46094415625362,3.01087761660699,0
2014-01-09 14:00:00,968.8682209030216,82.11243437588928,10.450618363959052,0
2014-01-09 15:00:00,974.1247993313698,87.87354500871106,0.2653022610572861,0
2014-01-09 16:00:00,970.847846053944,91.10621333747474,18.4199151765248,0
2014-01-09 17:00:00,999.0166052632457,91.41065723090287,1.3997839741831513,0
2014-01-09 18:00:00,1037.295451724413,88.56335263359142,17.846049868944192,0
2014-01-09 19:00:00,1033.09165078628,85.63757601799512,4.22060507309493,0
2014-01-09 20:00:00,1014.571905350694,76.31250870327813,0.7761171102434901,0
2014-01-09 21:00:00,965.8669983962562,62.31943434946868,9.417974748275014,0
2014-01-09 22:00:00,855.4861019385544,54.49180895323866,23.506085561445616,0
